Date,Open,High,Low,Close,Adj Close,Volume
2012-05-22,198.039993,198.259995,196.059998,196.820007,163.342087,3567100
2012-05-23,195.529999,196.490005,193.199997,196.119995,162.761200,4100000
2012-05-24,195.990005,196.279999,194.000000,196.089996,162.736267,3569300
2012-05-25,195.110001,196.000000,194.000000,194.300003,161.250793,2901900
2012-05-29,195.220001,198.080002,195.220001,196.460007,163.043320,3618500
2012-05-30,194.800003,195.470001,193.770004,194.529999,161.441635,3602500
2012-05-31,194.100006,194.929993,192.000000,192.899994,160.088852,9287500
2012-06-01,190.119995,191.720001,188.600006,189.080002,156.918640,5206400
2012-06-04,188.339996,189.380005,187.000000,188.539993,156.470490,4624500
2012-06-05,187.919998,189.850006,187.559998,189.199997,157.018219,3556500
2012-06-06,190.779999,194.000000,190.020004,193.990005,160.993484,3641300
2012-06-07,195.279999,195.830002,193.940002,194.440002,161.366974,3701100
2012-06-08,193.710007,195.139999,192.699997,195.139999,161.947891,2479200
2012-06-11,196.600006,196.699997,192.369995,192.509995,159.765182,3273300
2012-06-12,192.139999,194.669998,192.139999,194.550003,161.458252,3023700
2012-06-13,194.360001,195.190002,192.350006,193.100006,160.254883,3247700
2012-06-14,193.000000,195.830002,192.740005,195.100006,161.914658,3585000
2012-06-15,196.080002,199.270004,195.399994,199.100006,165.234268,6389000
2012-06-18,197.570007,199.639999,197.169998,198.289993,164.562073,3378900
2012-06-19,198.830002,199.990005,198.800003,198.929993,165.093231,3297600
2012-06-20,198.699997,199.740005,197.500000,198.779999,164.968735,3378200
2012-06-21,199.070007,199.449997,193.190002,193.389999,160.495529,4316600
2012-06-22,193.869995,194.880005,193.220001,193.699997,160.752823,8823000
2012-06-25,192.479996,193.389999,191.679993,192.860001,160.055679,3211600
2012-06-26,193.539993,193.679993,190.750000,191.949997,159.300430,3435900
2012-06-27,192.139999,193.699997,190.899994,193.000000,160.171860,2762700
2012-06-28,191.229996,192.080002,188.899994,191.399994,158.844025,3967300
2012-06-29,194.550003,195.809998,192.410004,195.580002,162.313049,5259600
2012-07-02,196.360001,197.199997,194.850006,195.830002,162.520493,2827000
2012-07-03,195.460007,196.339996,194.910004,195.929993,162.603516,1450400
2012-07-05,194.880005,196.850006,193.630005,195.289993,162.072357,2690200
2012-07-06,193.919998,193.940002,189.740005,191.410004,158.852295,4952900
2012-07-09,190.759995,191.000000,188.050003,189.669998,157.408310,3988100
2012-07-10,190.300003,191.139999,185.600006,186.259995,154.578308,4690300
2012-07-11,186.220001,187.360001,183.509995,185.250000,153.740128,5456100
2012-07-12,184.250000,184.389999,181.850006,183.089996,151.947479,4931300
2012-07-13,183.460007,186.330002,183.029999,186.009995,154.370804,3933000
2012-07-16,185.580002,186.100006,184.580002,184.789993,153.358322,3144400
2012-07-17,185.729996,186.289993,183.199997,183.649994,152.412231,5158600
2012-07-18,184.149994,188.589996,183.550003,188.250000,156.229813,8019500
2012-07-19,193.399994,196.850006,192.970001,195.339996,162.113861,10395400
2012-07-20,194.089996,194.899994,192.169998,192.449997,159.715469,4789700
2012-07-23,189.779999,191.300003,188.199997,190.830002,158.370972,3904500
2012-07-24,190.919998,191.320007,188.559998,190.339996,157.964355,3597100
2012-07-25,190.309998,192.770004,189.320007,191.080002,158.578476,3833800
2012-07-26,193.490005,194.949997,192.570007,193.949997,160.960266,3282900
2012-07-27,195.100006,197.410004,193.949997,196.389999,162.985199,4177300
2012-07-30,196.320007,197.839996,195.919998,196.679993,163.225922,2787000
2012-07-31,196.500000,197.580002,195.880005,195.979996,162.644974,3507000
2012-08-01,196.960007,197.850006,194.720001,195.179993,161.981018,2559300
2012-08-02,194.160004,196.600006,193.020004,194.449997,161.375244,2812600
2012-08-03,196.479996,198.949997,196.160004,198.520004,164.752945,3278100
2012-08-06,198.759995,199.940002,198.520004,198.759995,164.952103,2337800
2012-08-07,199.429993,200.880005,198.800003,199.929993,165.923111,3209400
2012-08-08,198.270004,199.690002,198.160004,199.029999,165.881439,2068300
2012-08-09,198.619995,199.460007,197.889999,198.419998,165.373047,2160100
2012-08-10,197.869995,199.369995,197.240005,199.289993,166.098129,2600500
2012-08-13,198.880005,199.979996,197.789993,199.009995,165.864792,2418300
2012-08-14,198.880005,199.330002,197.720001,198.289993,165.264694,2562300
2012-08-15,198.899994,199.330002,197.919998,198.399994,165.356415,2111800
2012-08-16,198.770004,201.320007,198.119995,200.839996,167.389954,2729500
2012-08-17,201.080002,202.000000,200.660004,201.220001,167.706680,2551800
2012-08-20,200.690002,201.130005,200.029999,200.500000,167.106628,2336000
2012-08-21,200.990005,201.000000,198.369995,198.649994,165.564728,3111300
2012-08-22,198.639999,198.649994,196.899994,197.250000,164.397903,3296100
2012-08-23,197.039993,197.369995,195.440002,195.699997,163.106079,2757400
2012-08-24,194.960007,198.110001,194.199997,197.770004,164.831253,2639500
2012-08-27,197.960007,198.300003,195.610001,195.690002,163.097733,2498800
2012-08-28,195.559998,196.110001,194.500000,194.869995,162.414261,2539200
2012-08-29,195.130005,196.039993,194.899994,195.080002,162.589310,2141400
2012-08-30,194.770004,195.470001,193.179993,193.369995,161.164093,2740900
2012-08-31,194.309998,195.949997,193.460007,194.850006,162.397644,3193300
2012-09-04,196.610001,197.169998,193.250000,194.539993,162.139267,4514400
2012-09-05,194.410004,195.850006,193.889999,195.039993,162.556015,3312500
2012-09-06,196.259995,199.460007,196.110001,199.100006,165.939758,3931700
2012-09-07,199.119995,199.500000,198.080002,199.500000,166.273132,3413700
2012-09-10,199.389999,201.820007,198.729996,200.949997,167.481644,4208000
2012-09-11,200.550003,203.460007,200.509995,203.270004,169.415268,3910600
2012-09-12,203.520004,204.649994,202.960007,203.770004,169.831970,3284000
2012-09-13,204.380005,206.809998,203.460007,206.360001,171.990585,3879600
2012-09-14,206.240005,207.649994,206.050003,206.809998,172.365662,4057100
2012-09-17,205.550003,207.990005,205.550003,207.149994,172.649048,3275100
2012-09-18,206.880005,207.880005,206.479996,207.070007,172.582352,2476100
2012-09-19,207.550003,207.570007,206.009995,206.429993,172.048965,2605600
2012-09-20,205.850006,206.990005,205.300003,206.179993,171.840622,3739100
2012-09-21,207.360001,207.940002,205.919998,205.979996,171.673965,12771500
2012-09-24,205.020004,206.059998,204.899994,205.289993,171.098816,3511100
2012-09-25,205.600006,207.320007,204.949997,204.979996,170.840485,3345200
2012-09-26,205.050003,205.979996,203.899994,204.000000,170.023727,3423300
2012-09-27,204.369995,206.899994,204.139999,205.910004,171.615585,2771900
2012-09-28,205.660004,208.320007,205.309998,207.449997,172.899094,4910900
2012-10-01,208.009995,211.750000,207.940002,210.470001,175.416092,5456900
2012-10-02,210.960007,211.470001,208.500000,209.839996,174.891022,3321000
2012-10-03,209.940002,211.300003,209.300003,210.509995,175.449448,3192300
2012-10-04,210.279999,210.970001,208.529999,210.389999,175.349411,2957500
2012-10-05,211.149994,211.789993,210.059998,210.589996,175.516098,2858400
2012-10-08,210.020004,210.639999,209.210007,209.820007,174.874359,1982600
2012-10-09,209.949997,210.740005,207.699997,207.990005,173.349182,3580400
2012-10-10,207.820007,208.229996,205.050003,205.820007,171.540604,4024500
2012-10-11,206.570007,207.270004,205.630005,205.759995,171.490540,2910000
2012-10-12,205.639999,207.960007,205.559998,207.800003,173.190781,2712000
2012-10-15,208.880005,209.399994,207.820007,208.929993,174.132599,3060900
2012-10-16,209.940002,211.000000,209.470001,211.000000,175.857880,5632100
2012-10-17,201.210007,203.410004,198.550003,200.630005,167.214951,12673900
2012-10-18,199.910004,200.139999,194.070007,194.960007,162.489380,9295900
2012-10-19,195.289993,196.080002,193.179993,193.360001,161.155792,6620300
2012-10-22,193.710007,194.679993,192.440002,194.399994,162.022552,4402500
2012-10-23,193.529999,194.000000,190.940002,191.250000,159.397232,4427400
2012-10-24,192.440002,193.289993,190.559998,190.720001,158.955490,3738000
2012-10-25,191.410004,192.440002,190.710007,191.600006,159.688889,3249600
2012-10-26,191.490005,193.869995,191.470001,193.270004,161.080734,4006500
2012-10-31,194.800003,196.410004,193.630005,194.529999,162.130890,6052300
2012-11-01,194.679993,197.889999,194.550003,197.149994,164.314560,3758800
2012-11-02,197.529999,198.000000,193.289993,193.429993,161.214111,4260100
2012-11-05,192.360001,194.970001,192.009995,194.139999,161.805893,2736200
2012-11-06,195.259995,196.750000,194.679993,195.070007,162.580978,3281000
2012-11-07,193.360001,193.679993,191.160004,191.160004,160.019440,4746200
2012-11-08,191.399994,191.809998,190.089996,190.100006,159.132156,3542200
2012-11-09,189.850006,191.639999,188.880005,189.639999,158.747101,3671600
2012-11-12,190.029999,190.770004,187.410004,189.250000,158.420609,3067400
2012-11-13,188.389999,190.880005,188.250000,188.320007,157.642105,3406700
2012-11-14,189.139999,189.270004,185.279999,185.509995,155.289856,4404400
2012-11-15,185.830002,187.199997,184.779999,185.850006,155.574463,3411700
2012-11-16,186.330002,187.559998,185.100006,186.940002,156.486893,4660800
2012-11-19,188.619995,190.389999,188.300003,190.350006,159.341415,3588900
2012-11-20,189.880005,190.110001,188.250000,189.199997,158.378769,3170200
2012-11-21,189.300003,190.889999,188.949997,190.289993,159.291214,5189600
2012-11-23,191.000000,193.490005,190.800003,193.490005,161.969925,3877600
2012-11-26,192.449997,193.369995,191.770004,192.880005,161.459259,5210300
2012-11-27,192.080002,193.050003,191.000000,191.229996,160.078033,3290900
2012-11-28,190.979996,192.039993,189.270004,191.979996,160.705856,3603600
2012-11-29,192.750000,192.899994,190.199997,191.529999,160.329178,4077900
2012-11-30,191.750000,192.000000,189.500000,190.070007,159.107040,4936400
2012-12-03,190.759995,191.300003,188.360001,189.479996,158.613144,3349600
2012-12-04,189.710007,190.750000,189.020004,189.360001,158.512695,3990700
2012-12-05,189.009995,189.460007,186.940002,188.649994,157.918335,4202100
2012-12-06,189.169998,190.179993,188.410004,189.699997,158.797272,3216600
2012-12-07,190.139999,192.199997,190.110001,191.949997,160.680786,4091300
2012-12-10,192.169998,193.539993,191.649994,192.619995,161.241608,3438500
2012-12-11,193.179993,194.800003,193.149994,194.199997,162.564209,4144000
2012-12-12,194.600006,194.750000,192.460007,192.949997,161.517853,4241900
2012-12-13,192.179993,193.050003,191.369995,191.990005,160.714264,3623200
2012-12-14,191.690002,193.399994,191.259995,191.759995,160.521713,3826900
2012-12-17,191.759995,193.910004,191.759995,193.619995,162.078735,3792400
2012-12-18,193.850006,195.919998,193.839996,195.690002,163.811508,4125900
2012-12-19,195.460007,196.449997,195.000000,195.080002,163.300888,4270500
2012-12-20,194.470001,194.949997,193.160004,194.770004,163.041397,4184500
2012-12-21,193.100006,194.500000,191.570007,193.419998,161.911301,8225300
2012-12-24,193.050003,193.830002,192.020004,192.399994,161.057449,1631200
2012-12-26,192.210007,193.529999,190.949997,191.949997,160.680786,2776500
2012-12-27,191.529999,193.279999,190.699997,192.710007,161.316940,3967600
2012-12-28,191.110001,192.220001,189.830002,189.830002,158.906143,3536600
2012-12-31,189.229996,191.679993,188.839996,191.550003,160.345947,4684900
2013-01-02,194.089996,196.350006,193.800003,196.350006,164.363983,4234100
2013-01-03,195.669998,196.289993,194.440002,195.270004,163.459946,3644700
2013-01-04,194.190002,194.460007,192.779999,193.990005,162.388443,3380200
2013-01-07,193.399994,193.779999,192.339996,193.139999,161.676926,2862300
2013-01-08,192.919998,193.300003,191.600006,192.869995,161.450897,3026900
2013-01-09,193.479996,193.490005,191.649994,192.320007,160.990524,3212000
2013-01-10,192.649994,192.960007,191.279999,192.880005,161.459259,3608100
2013-01-11,194.149994,195.000000,192.899994,194.449997,162.773499,3880400
2013-01-14,192.820007,193.279999,191.750000,192.619995,161.241608,4172200
2013-01-15,191.309998,192.729996,190.389999,192.500000,161.141174,4172100
2013-01-16,192.000000,193.179993,191.350006,192.589996,161.216522,2962900
2013-01-17,193.850006,194.460007,193.240005,193.649994,162.103806,3881600
2013-01-18,194.029999,195.000000,193.800003,194.470001,162.790237,4559600
2013-01-22,194.360001,196.080002,194.009995,196.080002,164.137985,7172300
2013-01-23,203.500000,208.580002,203.360001,204.720001,171.370483,12530500
2013-01-24,203.910004,205.059998,203.080002,204.419998,171.119370,4447200
2013-01-25,204.449997,205.179993,204.130005,204.970001,171.579758,3358900
2013-01-28,204.850006,206.220001,204.289993,204.929993,171.546265,2823700
2013-01-29,204.339996,205.729996,203.639999,203.899994,170.684097,3617100
2013-01-30,203.690002,204.880005,203.190002,203.520004,170.365997,2998400
2013-01-31,203.320007,204.470001,202.960007,203.070007,169.989273,3091400
2013-02-01,204.649994,205.350006,203.839996,205.179993,171.755554,3370700
2013-02-04,204.190002,205.020004,203.570007,203.789993,170.592010,3188800
2013-02-05,204.309998,204.750000,202.509995,202.789993,169.754913,3636900
2013-02-06,200.389999,201.289993,199.559998,201.020004,168.981522,3624200
2013-02-07,200.619995,200.910004,198.679993,199.740005,167.905548,3076700
2013-02-08,199.970001,202.089996,199.679993,201.679993,169.536331,2893300
2013-02-11,200.979996,201.949997,199.750000,200.160004,168.258591,2944700
2013-02-12,200.009995,200.740005,199.020004,200.039993,168.157745,2461800
2013-02-13,200.649994,200.949997,199.570007,200.089996,168.199768,2169800
2013-02-14,199.729996,200.320007,199.259995,199.649994,167.829880,3294200
2013-02-15,199.979996,201.250000,199.820007,200.979996,168.947922,3627800
2013-02-19,200.600006,201.889999,200.220001,200.320007,168.393097,2998300
2013-02-20,200.619995,201.720001,198.860001,199.309998,167.544052,3715400
2013-02-21,198.630005,199.070007,198.110001,198.330002,166.720291,3922900
2013-02-22,199.229996,201.089996,198.839996,201.089996,169.040390,3107900
2013-02-25,201.669998,202.490005,197.509995,197.509995,166.030960,3844800
2013-02-26,198.630005,199.899994,197.839996,199.139999,167.401154,3391600
2013-02-27,198.889999,202.750000,198.600006,202.330002,170.082718,4185100
2013-02-28,202.179993,203.119995,200.789993,200.830002,168.821793,4689200
2013-03-01,200.649994,202.940002,199.360001,202.910004,170.570313,3308300
2013-03-04,202.589996,205.190002,202.550003,205.190002,172.486969,3693400
2013-03-05,205.860001,207.699997,205.690002,206.529999,173.613388,3807800
2013-03-06,207.029999,208.490005,206.660004,208.380005,175.168518,3594800
2013-03-07,208.289993,209.600006,208.240005,209.419998,176.042725,3884400
2013-03-08,209.850006,210.740005,209.429993,210.380005,176.849747,3700500
2013-03-11,210.039993,210.199997,209.039993,210.080002,176.597549,3049700
2013-03-12,209.399994,210.729996,209.089996,210.550003,176.992630,3591600
2013-03-13,210.199997,212.360001,209.770004,212.059998,178.262024,3355900
2013-03-14,212.149994,215.860001,212.149994,215.800003,181.405945,5505500
2013-03-15,215.380005,215.899994,213.410004,214.919998,180.666153,7930300
2013-03-18,212.899994,214.500000,212.639999,213.210007,179.228653,3006000
2013-03-19,214.130005,215.119995,211.830002,213.440002,179.422028,3198600
2013-03-20,214.759995,215.820007,214.300003,215.059998,180.783844,3019000
2013-03-21,212.960007,213.000000,210.110001,212.259995,178.430069,5830400
2013-03-22,212.210007,213.169998,211.619995,212.080002,178.278763,3031500
2013-03-25,212.539993,212.809998,210.050003,210.740005,177.152328,3242500
2013-03-26,211.770004,212.500000,211.500000,212.360001,178.514160,2300300
2013-03-27,210.960007,212.160004,210.100006,210.889999,177.278503,3223400
2013-03-28,209.830002,213.440002,209.740005,213.300003,179.304352,3749900
2013-04-01,212.800003,213.500000,211.250000,212.380005,178.530960,2144500
2013-04-02,212.919998,214.710007,211.570007,214.360001,180.195404,3116800
2013-04-03,214.320007,214.889999,212.630005,212.660004,178.766357,3128800
2013-04-04,212.770004,212.929993,210.039993,211.309998,177.631485,3709500
2013-04-05,209.100006,209.839996,206.339996,209.410004,176.034332,4148000
2013-04-08,209.070007,209.320007,207.330002,209.320007,175.958664,2351200
2013-04-09,209.559998,210.000000,208.610001,209.220001,175.874634,2577300
2013-04-10,211.860001,212.509995,210.470001,212.000000,178.211548,3524200
2013-04-11,211.500000,213.089996,210.850006,212.919998,178.984909,3655600
2013-04-12,210.789993,211.490005,209.779999,211.380005,177.690353,3165400
2013-04-15,210.440002,211.690002,209.259995,209.259995,175.908234,4218100
2013-04-16,210.839996,212.000000,209.199997,212.000000,178.211548,2859500
2013-04-17,210.529999,211.089996,209.500000,209.669998,176.252899,3269800
2013-04-18,210.110001,210.250000,206.149994,207.149994,174.134506,6502000
2013-04-19,195.740005,196.500000,189.759995,190.000000,159.717911,18847000
2013-04-22,191.149994,191.380005,187.679993,187.830002,157.893738,9845400
2013-04-23,189.270004,192.550003,188.610001,191.610001,161.071274,6296100
2013-04-24,192.160004,192.500000,191.089996,191.710007,161.155350,3693900
2013-04-25,192.690002,195.169998,192.320007,193.949997,163.038376,4650900
2013-04-26,194.160004,194.710007,193.250000,194.309998,163.341003,3490300
2013-04-29,194.779999,199.679993,194.649994,199.149994,167.409561,5932400
2013-04-30,199.130005,202.589996,197.350006,202.539993,170.259247,7539900
2013-05-01,201.869995,202.169998,199.199997,199.630005,167.813095,4899100
2013-05-02,200.119995,202.429993,199.750000,202.389999,170.133179,3945100
2013-05-03,203.940002,205.320007,203.750000,204.509995,171.915298,4492700
2013-05-06,203.789993,203.990005,201.520004,202.779999,170.461029,4826500
2013-05-07,202.809998,203.729996,201.649994,203.630005,171.175568,3451000
2013-05-08,202.940002,204.850006,202.509995,204.820007,172.982925,3601700
2013-05-09,204.690002,205.000000,202.720001,203.240005,171.648514,3542300
2013-05-10,203.369995,204.529999,202.820007,204.470001,172.687317,3279200
2013-05-13,204.179993,204.470001,202.220001,202.470001,170.998169,3648400
2013-05-14,202.089996,203.669998,202.080002,203.210007,171.623184,3699700
2013-05-15,202.250000,203.679993,202.039993,203.320007,171.716080,4028100
2013-05-16,204.000000,206.589996,204.000000,204.690002,172.873108,4507000
2013-05-17,205.250000,209.500000,204.990005,208.440002,176.040222,5704100
2013-05-20,208.020004,209.149994,207.419998,207.600006,175.330795,3614500
2013-05-21,207.240005,209.479996,207.000000,208.649994,176.217575,2982900
2013-05-22,208.500000,210.149994,206.119995,206.990005,174.815643,5186800
2013-05-23,205.479996,208.610001,205.130005,206.160004,174.114624,5179100
2013-05-24,204.690002,206.429993,204.419998,205.720001,173.743027,3295800
2013-05-28,207.440002,208.589996,207.160004,207.779999,175.482788,4011500
2013-05-29,206.220001,208.419998,206.039993,207.919998,175.601044,3439400
2013-05-30,206.970001,210.990005,206.970001,209.360001,176.817200,4399700
2013-05-31,208.589996,211.979996,208.020004,208.020004,175.685532,4949000
2013-06-03,208.250000,210.050003,207.330002,208.949997,176.470917,3322000
2013-06-04,208.600006,209.000000,205.080002,206.190002,174.139938,3598300
2013-06-05,205.160004,206.289993,202.399994,202.740005,171.226227,4215400
2013-06-06,203.000000,204.199997,201.470001,203.800003,172.121475,3679400
2013-06-07,204.850006,206.350006,204.110001,206.350006,174.275116,2953400
2013-06-10,206.970001,206.979996,204.899994,205.020004,173.151840,2652300
2013-06-11,203.169998,205.949997,202.509995,203.979996,172.273483,2814400
2013-06-12,204.589996,205.229996,200.509995,201.199997,169.925613,3409800
2013-06-13,201.009995,204.399994,200.339996,203.770004,172.096130,2899500
2013-06-14,203.970001,204.740005,201.809998,202.199997,170.770142,2804500
2013-06-17,203.440002,205.169998,202.550003,203.039993,171.479568,3219900
2013-06-18,203.020004,206.089996,202.869995,204.869995,173.025131,3277800
2013-06-19,204.440002,205.029999,201.929993,201.940002,170.550598,2846100
2013-06-20,200.669998,201.699997,197.279999,197.350006,166.674026,4514800
2013-06-21,198.500000,198.520004,193.539993,195.460007,165.077805,8914800
2013-06-24,193.990005,194.910004,191.339996,193.539993,163.456284,4356200
2013-06-25,195.309998,195.589996,193.149994,194.979996,164.672455,3846200
2013-06-26,195.970001,196.229996,194.500000,194.860001,164.571106,3320200
2013-06-27,196.050003,196.899994,195.289993,195.649994,165.238266,3514200
2013-06-28,191.729996,192.660004,188.410004,191.110001,161.403992,10055800
2013-07-01,192.149994,193.800003,191.119995,191.279999,161.547531,4442400
2013-07-02,190.779999,193.229996,190.259995,191.500000,161.733353,3657700
2013-07-03,190.979996,194.220001,190.509995,193.250000,163.211334,1872600
2013-07-05,194.490005,195.160004,192.350006,194.929993,164.630203,2405400
2013-07-08,195.600006,195.779999,194.610001,194.979996,164.672455,2947500
2013-07-09,191.880005,192.800003,190.779999,191.300003,161.564453,5204200
2013-07-10,191.509995,193.429993,191.270004,192.250000,162.366806,3892000
2013-07-11,193.779999,194.110001,192.610001,192.800003,162.831299,4177500
2013-07-12,193.070007,193.699997,191.589996,192.070007,162.214737,4494700
2013-07-15,192.419998,194.889999,191.679993,194.000000,163.844818,5674700
2013-07-16,194.039993,194.580002,192.679993,193.850006,163.718109,3745300
2013-07-17,194.720001,194.889999,193.029999,194.550003,164.309296,6868400
2013-07-18,198.270004,200.940002,195.990005,197.990005,167.214584,8393400
2013-07-19,197.910004,197.990005,193.240005,193.539993,163.456284,6997600
2013-07-22,193.399994,195.789993,193.279999,194.089996,163.920792,3398000
2013-07-23,194.210007,196.429993,194.100006,194.979996,164.672455,2863800
2013-07-24,195.949997,197.300003,195.860001,196.610001,166.049072,2957900
2013-07-25,196.300003,197.830002,195.660004,197.220001,166.564255,3014300
2013-07-26,196.589996,197.369995,195.000000,197.350006,166.674026,2485100
2013-07-29,196.830002,197.190002,195.529999,196.210007,165.711212,2113700
2013-07-30,196.990005,197.830002,195.809998,196.009995,165.542313,2663200
2013-07-31,194.490005,196.910004,194.490005,195.039993,164.723099,3810000
2013-08-01,196.649994,197.169998,195.410004,195.809998,165.373413,2877700
2013-08-02,195.500000,195.500000,193.220001,195.160004,164.824448,3874000
2013-08-05,195.160004,195.880005,194.350006,195.500000,165.111603,2490900
2013-08-06,192.259995,192.509995,190.270004,190.990005,161.302643,5938500
2013-08-07,189.600006,189.929993,188.050003,188.559998,160.046448,3901700
2013-08-08,189.449997,189.869995,186.789993,187.929993,159.511703,4547600
2013-08-09,188.000000,189.160004,187.000000,187.820007,159.418350,3249600
2013-08-12,186.970001,189.559998,186.889999,189.089996,160.496277,3026500
2013-08-13,189.539993,189.990005,187.559998,188.419998,159.927597,3542900
2013-08-14,188.580002,188.929993,187.300003,187.529999,159.172195,2892300
2013-08-15,186.229996,187.000000,185.449997,185.789993,157.695313,3692400
2013-08-16,185.539993,186.460007,185.339996,185.339996,157.313354,3426400
2013-08-19,185.300003,186.500000,183.979996,184.229996,156.371201,3248900
2013-08-20,184.369995,185.630005,183.169998,184.559998,156.651291,3117800
2013-08-21,184.669998,186.570007,184.279999,184.860001,156.905960,3551000
2013-08-22,185.649994,186.250000,184.250000,185.190002,157.186035,2354300
2013-08-23,185.339996,185.740005,184.570007,185.419998,157.381271,2292700
2013-08-26,185.270004,187.000000,184.679993,184.740005,156.804108,2170400
2013-08-27,183.630005,184.500000,182.570007,182.740005,155.106522,3190700
2013-08-28,182.679993,183.470001,181.100006,182.160004,154.614212,3979200
2013-08-29,181.960007,183.699997,181.440002,182.639999,155.021667,2980900
2013-08-30,182.750000,182.990005,181.509995,182.270004,154.707596,2731000
2013-09-03,183.630005,184.320007,182.509995,183.960007,156.142029,3487200
2013-09-04,183.580002,184.190002,182.309998,183.130005,155.437531,2597900
2013-09-05,183.350006,185.000000,183.070007,184.149994,156.303329,2867600
2013-09-06,184.649994,184.990005,182.649994,183.029999,155.352661,2903500
2013-09-09,183.679993,185.490005,183.309998,184.979996,157.007782,3017200
2013-09-10,187.199997,187.649994,186.369995,186.600006,158.382813,3149600
2013-09-11,186.830002,190.869995,186.820007,190.699997,161.862823,4962900
2013-09-12,190.960007,191.320007,189.850006,190.729996,161.888290,3354800
2013-09-13,191.210007,193.100006,191.000000,192.169998,163.110535,3710400
2013-09-16,193.699997,194.809998,192.610001,193.149994,163.942352,3902400
2013-09-17,193.419998,194.149994,191.830002,192.160004,163.102051,2930900
2013-09-18,192.600006,194.889999,192.000000,194.419998,165.020294,3841800
2013-09-19,194.179993,194.889999,193.220001,193.389999,164.146042,3178100
2013-09-20,193.960007,194.429993,190.020004,190.020004,161.285645,8525900
2013-09-23,190.059998,192.410004,189.330002,190.990005,162.108978,3340800
2013-09-24,190.929993,191.559998,189.660004,189.970001,161.243225,3085300
2013-09-25,190.139999,190.619995,188.500000,189.470001,160.818817,2654500
2013-09-26,190.100006,191.759995,189.460007,190.220001,161.455429,2093600
2013-09-27,188.869995,188.940002,186.449997,186.919998,158.654419,3905500
2013-09-30,185.559998,186.740005,184.339996,185.179993,157.177521,3978200
2013-10-01,185.339996,186.649994,184.649994,186.380005,158.196106,2681200
2013-10-02,185.539993,186.309998,184.410004,184.960007,156.990814,3617100
2013-10-03,184.699997,184.960007,183.000000,183.860001,156.057159,3211800
2013-10-04,184.169998,185.130005,183.580002,184.100006,156.260849,2863600
2013-10-07,181.850006,183.309998,181.850006,182.009995,154.486893,3966400
2013-10-08,181.889999,181.990005,178.710007,178.720001,151.694412,5578300
2013-10-09,179.369995,181.669998,179.100006,181.320007,153.901260,4423500
2013-10-10,183.169998,184.770004,182.360001,184.770004,156.829544,3658900
2013-10-11,185.250000,186.229996,184.119995,186.160004,158.009354,3232600
2013-10-14,185.410004,186.990005,184.419998,186.970001,158.696884,2663100
2013-10-15,185.740005,185.940002,184.220001,184.660004,156.736176,3365100
2013-10-16,185.419998,186.729996,184.990005,186.729996,158.493149,6718000
2013-10-17,173.839996,177.000000,172.570007,174.830002,148.392654,22368900
2013-10-18,174.800003,175.000000,173.250000,173.779999,147.501434,10548000
2013-10-21,174.419998,174.750000,172.630005,172.860001,146.720551,7098700
2013-10-22,173.350006,175.570007,172.949997,174.970001,148.511505,6977300
2013-10-23,175.089996,175.990005,174.399994,175.770004,149.190521,5409400
2013-10-24,176.429993,177.889999,176.250000,177.800003,150.913528,5533300
2013-10-25,178.429993,179.100006,176.259995,176.850006,150.107193,4842800
2013-10-28,177.039993,177.889999,176.199997,177.350006,150.531570,3712700
2013-10-29,177.619995,182.320007,177.500000,182.119995,154.580261,8904600
2013-10-30,181.690002,182.179993,179.860001,180.149994,152.908173,5273700
2013-10-31,179.649994,181.669998,179.039993,179.210007,152.110352,4318100
2013-11-01,179.809998,180.339996,178.880005,179.229996,152.127289,3644500
2013-11-04,179.899994,180.800003,179.339996,180.270004,153.010025,3483300
2013-11-05,179.539993,179.800003,177.710007,177.850006,150.955948,6096800
2013-11-06,177.910004,179.750000,177.779999,179.190002,152.910141,4560700
2013-11-07,179.600006,181.389999,179.600006,180.000000,153.601349,5219500
2013-11-08,178.830002,180.080002,177.350006,179.990005,153.592804,6275000
2013-11-11,180.190002,183.389999,180.039993,182.880005,156.058960,5222300
2013-11-12,182.529999,184.050003,182.259995,183.070007,156.221085,4258500
2013-11-13,182.270004,183.550003,181.589996,183.550003,156.630692,4704400
2013-11-14,180.479996,183.199997,179.660004,182.210007,155.487198,6321500
2013-11-15,182.380005,183.279999,181.160004,183.190002,156.323471,5176100
2013-11-18,183.520004,184.990005,183.270004,184.470001,157.415756,5344900
2013-11-19,184.630005,186.199997,184.149994,185.250000,158.081360,4577000
2013-11-20,185.220001,186.240005,184.649994,185.190002,158.030151,3645800
2013-11-21,185.539993,185.750000,183.410004,184.130005,157.125656,4459500
2013-11-22,183.500000,184.990005,179.919998,181.300003,154.710678,7610200
2013-11-25,180.250000,180.750000,177.820007,178.940002,152.696808,7161900
2013-11-26,178.669998,178.940002,177.309998,177.309998,151.305878,5756000
2013-11-27,177.830002,180.179993,177.820007,178.970001,152.722366,4596500
2013-11-29,179.210007,180.759995,179.000000,179.679993,153.328262,2870500
2013-12-02,179.460007,179.589996,177.119995,177.479996,151.450928,4560000
2013-12-03,177.000000,178.229996,175.639999,176.080002,150.256256,5864000
2013-12-04,175.369995,177.500000,175.160004,175.740005,149.966095,5267400
2013-12-05,176.149994,176.860001,175.279999,176.080002,150.256256,4384900
